order_id,date,time,order_type,branch_code,order_items,order_price,customer_lat,customer_lon,customerHasloyalty?,distance_to_customer_KM,delivery_fee
ORDB06922,2018-10-09,17:17:44,Dinner,,"[('Fish&Chips', 4), ('Shrimp', 10)]",680.0,-37.8073106,144.9732854,0,9.312,13.1341694
ORDJ04574,2018-11-29,18:59:09,Dinner,TP,"[('Pasta', 4), ('Shrimp', 6), ('Salmon', 2)]",516.0,-37.8171951,144.952445,0,10.182,14.2541017
ORDY02051,2018-04-10,11:12:40,Breakfast,TP,"[('Eggs', 5), ('Cereal', 7)]",257.0,-37.8079469,144.9735065,0,9.255,11.6344205
ORDI05294,2018-02-28,09:51:32,Breakfast,NS,"[('Coffee', 6), ('Cereal', 2), ('Pancake', 1), ('Eggs', 6)]",243.25,-37.8176817,144.983171,0,8.77,13.3689867
ORDZ07764,2018-12-06,19:09:17,Dinner,NS,"[('Shrimp', 4), ('Fish&Chips', 6), ('Pasta', 10), ('Salmon', 10)]",1111.0,-37.8191349,144.9543556,0,9.182,15.6156871
ORDB09874,2018-03-21,10:32:06,Breakfast,,"[('Eggs', 8), ('Cereal', 1)]",197.0,-37.8148803,144.96082,0,,11.0224453
ORDI06066,2018-12-13,19:29:34,Dinner,NS,"[('Pasta', 4), ('Fish&Chips', 10), ('Shrimp', 4)]",676.0,-37.8233007,144.9880114,0,9.379,14.6243427
ORDK03638,2018-01-24,08:40:33,Breakfast,,"[('Cereal', 9), ('Coffee', 7), ('Pancake', 6), ('Eggs', 6)]",519.0,-37.8061701,144.9550219,0,,12.915316
ORDX11069,2018-03-21,10:32:06,Breakfast,BK,"[('Pancake', 1), ('Eggs', 9)]",222.25,-37.81405,144.9601946,0,7.952,12.857778
ORDX09915,2018-06-27,13:44:47,Lunch,,"[('Fries', 8), ('Chicken', 6), ('Salad', 9), ('Burger', 5)]",597.8,-37.8107703,145.0099334,0,,8.8187625
ORDI01546,2018-06-18,13:34:38,Lunch,NS,"[('Chicken', 2), ('Salad', 10), ('Burger', 7), ('Fries', 7), ('Steak', 3)]",672.0,-37.8132125,144.973846,0,7.647,12.8725561
ORDY03314,2018-05-03,12:03:22,Lunch,TP,"[('Burger', 3), ('Salad', 6)]",196.2,-37.8011379,144.9886054,0,10.876,14.053274
ORDK03896,2018-05-08,12:13:31,Lunch,BK,"[('Steak', 2), ('Burger', 7), ('Fries', 5), ('Salad', 4)]",435.8,-37.8038014,144.957385,0,8.031,13.6863001
ORDC08175,2018-12-07,19:19:26,Dinner,,"[('Pasta', 8), ('Fish&Chips', 4), ('Shrimp', 1)]",414.0,-37.8184191,144.966193,0,8.517,14.2372185
ORDA10629,2018-12-05,19:09:17,Dinner,BK,"[('Fish&Chips', 9), ('Salmon', 9), ('Pasta', 7)]",876.5,-37.8212301,144.9838718,0,6.517,13.3737423
ORDJ08625,2018-01-12,08:20:16,Breakfast,TP,"[('Coffee', 3), ('Cereal', 6)]",148.5,-37.8161748,144.9826365,1,9.122,5.5982223
ORDX00027,2018-06-28,13:54:55,Lunch,BK,"[('Fries', 2), ('Chicken', 8), ('Burger', 5), ('Steak', 6)]",705.0,-37.8113172,144.9494236,0,8.83,14.834251
ORDX10092,2018-07-01,13:54:55,Lunch,BK,"[('Chicken', 1), ('Steak', 2), ('Fries', 3), ('Burger', 3)]",251.0,-37.8081719,144.9688582,0,6.918,14.8958285
ORDA06075,2018-03-11,10:11:49,Breakfast,BK,"[('Pancake', 5), ('Coffee', 6), ('Cereal', 4)]",250.25,-37.8190709,144.9792016,0,7.27,14.7752284
ORDI04745,2018-01-25,08:40:33,Breakfast,,"[('Coffee', 7), ('Eggs', 10)]",272.5,-37.8132178,144.9627761,0,,12.9629983
ORDK09367,2018-02-28,09:51:32,Breakfast,,"[('Eggs', 1), ('Coffee', 1), ('Cereal', 8)]",197.5,-37.8200121,144.9989367,0,,9.5454405
ORDY03255,2018-08-16,15:26:11,Lunch,TP,"[('Fries', 2), ('Salad', 10), ('Chicken', 1), ('Steak', 4)]",408.0,-37.8110237,145.0054885,0,11.506,14.1431282
ORDB11067,2018-01-30,08:50:42,Breakfast,,"[('Eggs', 2), ('Cereal', 6)]",170.0,-37.8081138,144.9768607,0,9.302,11.712713
ORDA07183,2018-10-20,17:38:01,Dinner,BK,"[('Pasta', 4), ('Shrimp', 7), ('Salmon', 8), ('Fish&Chips', 4)]",956.0,-37.8197783,144.9581123,0,8.322,17.9165365
ORDB06947,2018-12-28,20:00:00,Dinner,TP,"[('Salmon', 8), ('Shrimp', 5), ('Pasta', 8), ('Fish&Chips', 10)]",1168.0,-37.8120976,144.9706706,0,8.664,13.0770039
ORDY07324,2018-05-16,12:23:39,Lunch,,"[('Fries', 8), ('Steak', 8), ('Chicken', 4)]",584.0,-37.8079235,144.9704362,0,,12.851001
ORDZ10757,2018-08-04,15:05:54,Lunch,NS,"[('Chicken', 1), ('Fries', 9), ('Burger', 6), ('Steak', 7)]",641.0,-37.8205952,144.9635094,0,8.916,16.4580741
ORDJ01887,2018-03-22,10:32:06,Breakfast,TP,"[('Eggs', 4), ('Coffee', 4), ('Cereal', 9)]",307.0,-37.8058124,144.9477037,0,9.802,12.807624
ORDY07440,2018-02-19,09:31:16,Breakfast,TP,"[('Eggs', 9), ('Cereal', 3), ('Coffee', 5)]",298.5,-37.8070734,144.9559498,0,9.284,11.5681932
ORDC09826,2018-08-11,15:16:03,Lunch,NS,"[('Fries', 1), ('Salad', 9)]",166.8,-37.8068929,144.9377451,0,10.386,18.0048811
ORDK06144,2018-01-22,08:40:33,Breakfast,BK,"[('Cereal', 9), ('Coffee', 5), ('Pancake', 1)]",250.75,-37.8007815,144.9702703,0,7.47,12.3246548
ORDK04265,2018-03-16,10:21:58,Breakfast,BK,"[('Coffee', 10), ('Pancake', 1), ('Cereal', 4), ('Eggs', 9)]",381.25,-37.8132691,144.9884997,0,5.406,9.9511668
ORDX10135,2018-10-04,17:07:36,Dinner,BK,"[('Pasta', 4), ('Salmon', 7), ('Shrimp', 6), ('Fish&Chips', 9)]",1036.0,-37.8087757,144.9420776,0,9.792,17.0710194
ORDC10274,2018-07-12,14:25:21,Lunch,NS,"[('Salad', 2), ('Steak', 3), ('Chicken', 1), ('Burger', 6), ('Fries', 1)]",399.4,-37.818737,145.0007742,0,10.195,15.0612705
ORDK00983,2018-03-29,10:52:23,Breakfast,BK,"[('Cereal', 2), ('Eggs', 5), ('Coffee', 10), ('Pancake', 5)]",348.25,-37.8141838,144.9491295,0,9.796,14.7092141
ORDJ10912,2018-04-09,11:12:40,Breakfast,TP,"[('Pancake', 10), ('Coffee', 4), ('Eggs', 3)]",338.5,-37.8113611,144.9747146,0,8.876,11.3413529
ORDY03868,2018-08-06,15:05:54,Lunch,TP,"[('Chicken', 10), ('Burger', 9), ('Steak', 10)]",1049.0,-37.8066375,144.9633614,0,9.042,12.543789
ORDZ00429,2018-04-10,11:12:40,Breakfast,NS,"[('Cereal', 6), ('Pancake', 3), ('Coffee', 5)]",236.25,-37.8101135,144.9049074,0,12.546,17.3767551
ORDI04846,2018-08-27,15:46:28,Lunch,NS,"[('Burger', 3), ('Fries', 4), ('Steak', 5), ('Salad', 2)]",400.4,-37.8097478,144.9924054,0,8.786,14.1196205
ORDY09807,2018-06-21,13:34:38,Lunch,TP,"[('Salad', 3), ('Steak', 6), ('Burger', 10)]",631.6,-37.8215397,144.9538489,0,8.297,11.2887885
ORDK08730,2018-02-05,09:00:50,Breakfast,BK,"[('Cereal', 6), ('Coffee', 10)]",201.0,-37.8075988,144.9567996,0,8.093,13.0273743
ORDZ08734,2018-10-13,17:27:53,Dinner,NS,"[('Salmon', 6), ('Pasta', 2)]",301.0,-37.8181438,144.9648496,0,8.509,16.510868
ORDI00396,2018-12-08,19:19:26,Dinner,NS,"[('Salmon', 10), ('Pasta', 2), ('Fish&Chips', 9), ('Shrimp', 1)]",834.0,-37.8067729,144.9628411,0,7.354,15.7574447
ORDB10294,2018-02-13,09:21:07,Breakfast,TP,"[('Cereal', 10), ('Pancake', 4), ('Coffee', 9), ('Eggs', 3)]",440.5,-37.802525,144.9270871,0,11.619,13.9269918
ORDX01340,2018-07-22,14:35:29,Lunch,BK,"[('Fries', 1), ('Burger', 6)]",198.0,-37.8072639,144.968907,0,6.908,15.0417576
ORDY01262,2018-08-02,15:05:54,Lunch,TP,"[('Steak', 8), ('Fries', 4), ('Salad', 4), ('Burger', 2)]",538.8,-37.8124708,144.9478447,0,10.321,13.3081901
ORDX00810,2018-10-21,17:38:01,Dinner,,"[('Salmon', 2), ('Shrimp', 7), ('Pasta', 1)]",487.5,-37.8192068,144.9636187,0,,17.5724709
ORDA00560,2018-08-28,15:56:37,Lunch,BK,"[('Burger', 1), ('Chicken', 4)]",159.0,-37.8061375,144.9572052,0,7.954,13.9546774
ORDZ09717,2018-06-06,13:04:13,Lunch,NS,"[('Salad', 8), ('Steak', 8), ('Burger', 7), ('Fries', 1)]",726.6,-37.8242002,144.9526999,0,9.921,15.5718578
ORDB07090,2018-09-08,16:16:54,Dinner,,"[('Pasta', 2), ('Fish&Chips', 7), ('Salmon', 1)]",341.0,-37.8189857,144.9738619,0,8.188,14.2854555
ORDB03212,2018-05-12,12:23:39,Lunch,TP,"[('Burger', 10), ('Fries', 5), ('Chicken', 7), ('Salad', 10), ('Steak', 7)]",1081.0,-37.8042672,144.9947565,0,11.12,16.226332
ORDZ03549,2018-06-12,13:24:30,Lunch,NS,"[('Chicken', 2), ('Fries', 1)]",76.0,-37.8054046,144.9435795,0,9.066,14.5302742
ORDB10127,2018-11-14,18:28:43,Dinner,TP,"[('Shrimp', 6), ('Fish&Chips', 5), ('Salmon', 2), ('Pasta', 5)]",718.5,-37.8065136,144.9440952,0,10.134,13.8823865
ORDC08156,2018-06-14,13:24:30,Lunch,NS,"[('Chicken', 5), ('Salad', 3), ('Burger', 6)]",397.6,-37.8045443,144.9535055,0,8.063,13.3240093
ORDK01593,2018-08-30,15:56:37,Lunch,BK,"[('Steak', 8), ('Salad', 5), ('Chicken', 8), ('Burger', 8)]",950.0,-37.8089247,144.9616839,0,7.827,13.8373253
ORDY04998,2018-05-26,12:43:56,Lunch,TP,"[('Chicken', 1), ('Steak', 4), ('Burger', 1), ('Salad', 10)]",415.0,-37.8083298,144.9764632,0,9.262,14.4018607
ORDY09131,2018-03-22,10:32:06,Breakfast,TP,"[('Cereal', 1), ('Pancake', 8)]",215.0,-37.8145472,145.0137702,0,12.318,14.8161971
ORDX10796,2018-04-22,11:43:05,Breakfast,BK,"[('Coffee', 8), ('Eggs', 4), ('Cereal', 1)]",169.0,-37.8194357,144.9521361,0,8.915,16.1179972
ORDA04478,2018-04-17,11:22:49,Breakfast,BK,"[('Eggs', 2), ('Cereal', 9), ('Coffee', 4), ('Pancake', 5)]",384.25,-37.8119686,144.9637646,0,7.533,12.5349938
ORDB06814,2018-02-15,09:21:07,Breakfast,TP,"[('Coffee', 9), ('Pancake', 1), ('Eggs', 7)]",245.75,-37.813108,145.0048491,0,11.433,13.683178
ORDI02410,2018-12-14,19:29:34,Dinner,NS,"[('Shrimp', 5), ('Pasta', 8), ('Fish&Chips', 5)]",665.0,-37.7999733,144.9625401,0,6.843,13.2078685
ORDZ08783,2018-01-01,08:00:00,Breakfast,NS,"[('Cereal', 9), ('Eggs', 4)]",277.0,-37.8076959,144.9557643,1,8.063,6.62942
ORDJ01824,2018-07-29,14:55:46,Lunch,TP,"[('Steak', 8), ('Salad', 9), ('Chicken', 2)]",578.8,-37.8121845,144.9738657,0,8.772,13.80826
ORDI02896,2018-10-12,17:27:53,Dinner,NS,"[('Pasta', 5), ('Fish&Chips', 6), ('Shrimp', 9), ('Salmon', 3)]",956.5,-37.803912,144.9885591,0,7.966,13.655735
ORDJ05455,2018-02-19,09:31:16,Breakfast,TP,"[('Cereal', 5), ('Eggs', 5), ('Pancake', 6)]",360.5,-37.8068572,144.9462833,0,9.89,12.450798
ORDC08694,2018-03-26,10:42:15,Breakfast,,"[('Coffee', 5), ('Cereal', 3), ('Eggs', 8)]",276.5,-37.8164845,145.0042899,0,10.326,15.6712359
ORDI05530,2018-11-28,18:59:09,Dinner,NS,"[('Salmon', 10), ('Fish&Chips', 10), ('Pasta', 3), ('Shrimp', 7)]",1220.5,-37.8207356,144.9618877,0,9.028,15.2632107
ORDI03835,2018-02-15,09:31:16,Breakfast,NS,"[('Cereal', 10), ('Pancake', 9), ('Coffee', 4), ('Eggs', 3)]",524.25,-37.8026444,144.9880756,0,7.868,13.0370456
ORDA01603,2018-07-22,14:45:38,Lunch,BK,"[('Steak', 7), ('Burger', 4), ('Chicken', 4), ('Salad', 1)]",584.2,-37.8261748,145.0083752,0,5.033,13.1274733
ORDC00891,2018-02-06,09:10:59,Breakfast,NS,"[('Coffee', 3), ('Cereal', 3), ('Eggs', 9), ('Pancake', 7)]",453.25,-37.8219328,144.9375474,0,10.528,15.2528031
ORDC01770,2018-04-01,10:52:23,Breakfast,NS,"[('Pancake', 7), ('Cereal', 3)]",232.75,-37.818926,144.9624821,0,8.745,15.6971157
ORDY03210,2018-05-20,12:33:48,Lunch,TP,"[('Steak', 6), ('Burger', 9), ('Chicken', 5)]",709.0,-37.8029575,144.9482791,0,10.021,15.1925466
ORDX09184,2018-08-01,14:55:46,Lunch,BK,"[('Salad', 5), ('Chicken', 10), ('Steak', 2), ('Burger', 10), ('Fries', 8)]",902.0,-37.7990664,144.9728229,0,7.53,13.0328957
ORDX08070,2018-05-07,12:03:22,Lunch,BK,"[('Fries', 7), ('Chicken', 5), ('Salad', 4)]",312.8,-37.8129752,144.9619223,0,7.809,14.0744039
ORDY05213,2018-07-03,14:05:04,Lunch,,"[('Fries', 6), ('Steak', 3), ('Burger', 4), ('Chicken', 6)]",523.0,-37.8070125,144.9626663,0,8.958,12.6781757
ORDZ10882,2018-02-25,09:41:24,Breakfast,,"[('Eggs', 3), ('Cereal', 2), ('Pancake', 2), ('Coffee', 1)]",164.0,-37.8164124,144.9558028,0,8.736,15.4568835
ORDJ02684,2018-02-17,09:31:16,Breakfast,TP,"[('Pancake', 4), ('Cereal', 7), ('Coffee', 8), ('Eggs', 5)]",414.0,-37.805337,144.9375987,0,10.721,14.8901286
ORDX05297,2018-10-21,17:38:01,Dinner,BK,"[('Fish&Chips', 7), ('Shrimp', 4), ('Pasta', 5)]",598.5,-37.8191587,144.9932373,0,5.5,14.778899
ORDX09850,2018-09-15,16:27:02,Dinner,BK,"[('Shrimp', 9), ('Pasta', 10), ('Salmon', 7)]",1048.0,-37.8156656,144.9654653,0,7.681,17.6834772
ORDX04472,2018-12-19,19:39:43,Dinner,BK,"[('Shrimp', 8), ('Pasta', 3)]",514.5,-37.8211946,144.9549192,0,8.61,15.691241
ORDI00016,2018-01-18,08:30:25,Breakfast,,"[('Pancake', 10), ('Coffee', 8), ('Cereal', 2)]",344.5,-37.8105357,144.9593008,1,7.932,6.8055785
ORDA10145,2018-02-04,09:00:50,Breakfast,,"[('Cereal', 10), ('Eggs', 5)]",320.0,-37.8028221,144.9295031,0,10.58,17.8919447
ORDX07322,2018-04-14,11:22:49,Breakfast,,"[('Pancake', 8), ('Coffee', 3)]",216.5,-37.8180467,144.9944995,0,,12.3531677
ORDX09019,2018-04-12,11:12:40,Breakfast,,"[('Cereal', 2), ('Coffee', 4), ('Pancake', 7)]",241.75,-37.8146506,144.9593159,0,,16.3295541
ORDA00638,2018-12-15,19:29:34,Dinner,BK,"[('Pasta', 8), ('Salmon', 4), ('Shrimp', 4), ('Fish&Chips', 8)]",880.0,-37.8094874,144.9726611,0,6.698,15.4014215
ORDJ00852,2018-11-11,18:18:35,Dinner,TP,"[('Pasta', 10), ('Shrimp', 6), ('Fish&Chips', 6), ('Salmon', 3)]",932.0,-37.799597,144.9256581,0,12.134,17.2795599
ORDA02356,2018-06-22,13:44:47,Lunch,BK,"[('Steak', 8), ('Chicken', 10), ('Salad', 8), ('Burger', 1)]",848.6,-37.8049638,144.9919313,0,5.303,11.0579282
ORDB10536,2018-01-24,08:40:33,Breakfast,TP,"[('Eggs', 1), ('Pancake', 1), ('Cereal', 9)]",235.25,-37.817073,144.9595551,0,8.035,11.2034522
ORDC09694,2018-01-06,08:00:00,Breakfast,,"[('Coffee', 9), ('Cereal', 6)]",193.5,-37.812257,144.9366091,1,,8.5391315
ORDB08137,2018-11-18,18:38:52,Dinner,,"[('Fish&Chips', 3), ('Pasta', 3), ('Salmon', 7), ('Shrimp', 4)]",690.5,-37.8153517,144.9911839,0,10.169,15.7307753
ORDI09515,2018-03-28,10:52:23,Breakfast,NS,"[('Coffee', 10), ('Cereal', 5)]",180.0,-37.8103038,144.9878581,0,8.463,13.1943746
ORDY05716,2018-12-12,19:29:34,Dinner,TP,"[('Shrimp', 8), ('Fish&Chips', 1)]",467.0,-37.8143175,144.9655652,0,8.242,12.6369351
ORDJ10513,2018-10-10,17:17:44,Dinner,TP,"[('Fish&Chips', 6), ('Shrimp', 9), ('Pasta', 5), ('Salmon', 4)]",997.5,-37.8123436,144.9535614,0,9.042,13.5643059
ORDZ02898,2018-02-17,09:31:16,Breakfast,NS,"[('Coffee', 2), ('Pancake', 5)]",136.25,-37.805337,144.9375987,0,9.617,16.6520367
ORDZ05290,2018-02-04,09:00:50,Breakfast,,"[('Pancake', 8), ('Eggs', 10), ('Coffee', 2)]",429.0,-37.8173359,144.9915902,0,9.405,16.0701552
ORDC10536,2018-10-22,17:48:10,Dinner,NS,"[('Fish&Chips', 3), ('Shrimp', 3), ('Salmon', 4), ('Pasta', 9)]",678.5,-37.820933,144.9614707,0,9.021,15.3452396
ORDJ07817,2018-09-02,16:06:45,Dinner,,"[('Pasta', 6), ('Shrimp', 5), ('Fish&Chips', 4)]",575.0,-37.8119041,144.9360874,0,,15.7467571
ORDJ08416,2018-07-13,14:25:21,Lunch,TP,"[('Fries', 8), ('Chicken', 9), ('Burger', 8)]",632.0,-37.8163859,145.0042932,0,11.168,14.3097014
ORDB07136,2018-10-17,17:38:01,Dinner,TP,"[('Fish&Chips', 7), ('Shrimp', 9)]",731.0,-37.815142,144.9749158,0,8.502,12.9618896
ORDY05782,2018-08-27,15:56:37,Lunch,TP,"[('Chicken', 8), ('Salad', 5), ('Fries', 4), ('Steak', 6)]",660.0,-37.8170623,144.953157,0,8.622,11.997203
ORDA07253,2018-08-18,15:36:20,Lunch,,"[('Burger', 2), ('Salad', 1), ('Chicken', 2), ('Fries', 1), ('Steak', 3)]",290.2,-37.8235808,144.98841,0,6.409,14.72829
ORDJ00912,2018-10-16,17:27:53,Dinner,TP,"[('Fish&Chips', 9), ('Pasta', 9)]",562.5,-37.8178088,144.9923317,0,9.9,14.4907726
ORDB00608,2018-01-09,08:10:08,Breakfast,TP,"[('Pancake', 4), ('Eggs', 6), ('Coffee', 5), ('Cereal', 10)]",476.5,-37.8106465,144.9680408,1,8.725,5.5987518
ORDI08337,2018-03-29,10:52:23,Breakfast,NS,"[('Cereal', 6), ('Pancake', 2), ('Coffee', 4), ('Eggs', 2)]",248.5,-37.8025098,144.9579548,0,7.492,12.2809937
ORDX05577,2018-07-02,13:54:55,Lunch,,"[('Fries', 2), ('Steak', 2), ('Salad', 3), ('Chicken', 6)]",357.6,-37.808443,144.9550389,0,,14.8883672
ORDJ04591,2018-12-09,19:19:26,Dinner,TP,"[('Fish&Chips', 7), ('Salmon', 9), ('Pasta', 1)]",641.5,-37.8117367,144.9383203,0,10.309,15.48152
ORDK06378,2018-12-19,19:39:43,Dinner,BK,"[('Pasta', 9), ('Fish&Chips', 7), ('Salmon', 5), ('Shrimp', 8)]",1129.5,-37.8149953,144.9276012,0,11.843,19.0076589
ORDI01980,2018-05-07,12:03:22,Lunch,NS,"[('Burger', 7), ('Fries', 1), ('Chicken', 3), ('Steak', 3)]",460.0,-37.8064324,144.9544806,0,8.161,13.2718654
ORDZ02362,2018-12-08,19:19:26,Dinner,NS,"[('Pasta', 3), ('Salmon', 8), ('Shrimp', 6)]",734.5,-37.8092777,144.9291463,0,9.475,17.452419
ORDC09420,2018-08-10,15:16:03,Lunch,NS,"[('Fries', 5), ('Steak', 2), ('Chicken', 6)]",342.0,-37.8139844,144.9835993,0,8.471,14.0069128
ORDX02390,2018-04-04,11:02:32,Breakfast,BK,"[('Coffee', 7), ('Cereal', 1), ('Pancake', 1)]",97.75,-37.8075181,144.9581887,0,7.887,12.859397
ORDX06249,2018-11-12,18:28:43,Dinner,BK,"[('Pasta', 8), ('Shrimp', 7), ('Salmon', 8), ('Fish&Chips', 1)]",961.0,-37.8151942,144.9397467,0,9.784,17.5534938
ORDK08780,2018-03-31,10:52:23,Breakfast,BK,"[('Coffee', 9), ('Cereal', 7)]",214.5,-37.811836,144.9635767,0,7.528,14.1172373
ORDX10574,2018-12-17,19:39:43,Dinner,BK,"[('Shrimp', 4), ('Salmon', 10)]",626.0,-37.807676,144.9552709,0,8.298,15.1667407
ORDI10021,2018-03-13,10:21:58,Breakfast,NS,"[('Eggs', 6), ('Coffee', 8), ('Cereal', 1), ('Pancake', 10)]",455.5,-37.8241101,144.9820311,0,9.394,14.2222447
ORDI02603,2018-01-05,08:00:00,Breakfast,NS,"[('Coffee', 10), ('Eggs', 7), ('Pancake', 2)]",277.5,-37.812409,144.9369316,1,10.137,8.0744671
ORDI03817,2018-06-21,13:34:38,Lunch,NS,"[('Salad', 7), ('Fries', 10), ('Steak', 9)]",645.4,-37.8217657,144.9538903,0,9.569,14.9388283
ORDK03503,2018-06-24,13:44:47,Lunch,BK,"[('Chicken', 2), ('Steak', 9), ('Fries', 10)]",589.0,-37.8107116,144.9461332,0,9.145,17.9686354
ORDZ10239,2018-06-03,13:04:13,Lunch,NS,"[('Fries', 1), ('Chicken', 5)]",172.0,-37.8045557,144.9724979,0,6.858,14.8398407
ORDK09726,2018-02-01,09:00:50,Breakfast,,"[('Cereal', 3), ('Eggs', 2), ('Coffee', 10), ('Pancake', 5)]",303.25,-37.8238027,144.9788569,0,,12.2430835
ORDA03929,2018-04-10,11:12:40,Breakfast,BK,"[('Eggs', 10), ('Pancake', 10)]",462.5,-37.8079225,144.9732186,0,6.506,11.6749072
ORDI01782,2018-01-20,08:30:25,Breakfast,NS,"[('Coffee', 9), ('Cereal', 6)]",193.5,-37.8007247,144.972465,0,6.319,13.2464984
ORDA04234,2018-10-18,17:38:01,Dinner,BK,"[('Pasta', 8), ('Salmon', 4)]",384.0,-37.8024601,144.9490368,0,8.852,15.9538096
ORDK02429,2018-11-06,18:18:35,Dinner,BK,"[('Salmon', 6), ('Fish&Chips', 7), ('Pasta', 10)]",766.0,-37.8071496,144.9597549,0,7.735,14.4287512
ORDZ07959,2018-10-02,17:07:36,Dinner,NS,"[('Pasta', 2), ('Shrimp', 7), ('Salmon', 8)]",761.0,-37.8124968,144.9852763,0,8.558,15.0111585
ORDY09120,2018-09-15,16:27:02,Dinner,TP,"[('Fish&Chips', 8), ('Salmon', 6), ('Pasta', 4), ('Shrimp', 9)]",1122.0,-37.8057555,144.9560244,0,9.289,14.7002924
ORDZ08755,2018-03-11,10:11:49,Breakfast,NS,"[('Eggs', 1), ('Cereal', 5), ('Pancake', 10), ('Coffee', 8)]",429.5,-37.8103335,144.980929,0,7.935,14.766605
ORDA03244,2018-07-04,14:05:04,Lunch,BK,"[('Steak', 6), ('Burger', 3)]",363.0,-37.8086595,144.9446236,0,9.448,15.4290614
ORDA00699,2018-04-24,11:43:05,Breakfast,BK,"[('Pancake', 5), ('Cereal', 6), ('Eggs', 8), ('Coffee', 1)]",430.75,-37.8113345,144.958376,0,8.392,13.5533946
ORDK00689,2018-04-20,11:32:57,Breakfast,BK,"[('Coffee', 7), ('Pancake', 7)]",222.25,-37.818398,144.9685555,0,7.687,12.5926052
ORDY04219,2018-06-07,13:14:21,Lunch,TP,"[('Chicken', 4), ('Salad', 1), ('Steak', 7), ('Burger', 4)]",584.2,-37.8038988,144.9491237,0,9.881,13.2421232
ORDB02538,2018-03-10,10:11:49,Breakfast,,"[('Cereal', 2), ('Coffee', 2)]",57.0,-37.8242638,145.0144299,0,,15.2965442
ORDB00021,2018-10-02,17:07:36,Dinner,,"[('Shrimp', 10), ('Fish&Chips', 5), ('Salmon', 6), ('Pasta', 8)]",1181.0,-37.8019634,144.9633802,0,9.548,13.3558742
ORDZ09811,2018-05-26,12:43:56,Lunch,NS,"[('Fries', 5), ('Burger', 3)]",153.0,-37.8093789,144.9345269,0,9.978,17.457055
ORDA01443,2018-01-02,08:00:00,Breakfast,BK,"[('Cereal', 10), ('Pancake', 9), ('Eggs', 1)]",450.25,-37.8272185,144.9938817,1,7.102,5.6920928
ORDJ09686,2018-11-13,18:28:43,Dinner,TP,"[('Shrimp', 2), ('Pasta', 4), ('Fish&Chips', 6), ('Salmon', 8)]",756.0,-37.8179257,144.9676815,0,7.73,11.863185
ORDK09368,2018-10-29,17:58:18,Dinner,BK,"[('Pasta', 8), ('Shrimp', 4), ('Fish&Chips', 1), ('Salmon', 3)]",594.0,-37.8209454,144.9919043,0,5.77,12.5383264
ORDK03787,2018-12-14,19:29:34,Dinner,,"[('Pasta', 2), ('Salmon', 8)]",383.0,-37.8131388,144.9585845,0,,15.0628758
ORDZ10240,2018-07-02,14:05:04,Lunch,NS,"[('Fries', 5), ('Chicken', 2), ('Salad', 6)]",227.2,-37.8128738,144.9641853,0,7.836,13.0748832
ORDC05136,2018-07-31,14:55:46,Lunch,NS,"[('Burger', 4), ('Steak', 10), ('Fries', 6)]",646.0,-37.8188965,145.0152449,0,11.914,17.2067599
ORDZ00169,2018-05-05,12:03:22,Lunch,NS,"[('Chicken', 2), ('Salad', 3), ('Steak', 8), ('Fries', 1), ('Burger', 2)]",549.6,-37.8140574,144.9481379,0,10.143,17.261759
ORDA06791,2018-09-20,16:37:10,Dinner,BK,"[('Shrimp', 6), ('Pasta', 5)]",461.5,-37.8193972,144.9652241,0,7.796,14.519156
ORDI08858,2018-12-26,19:49:51,Dinner,NS,"[('Pasta', 3), ('Shrimp', 8)]",514.5,-37.8196627,144.9520262,0,9.39,15.6037296
ORDK10866,2018-10-19,17:38:01,Dinner,,"[('Shrimp', 9), ('Salmon', 3), ('Pasta', 10), ('Fish&Chips', 4)]",1024.0,-37.8132392,144.9906576,0,5.261,11.7985206
ORDY07926,2018-04-25,11:43:05,Breakfast,TP,"[('Eggs', 6), ('Cereal', 3), ('Coffee', 5), ('Pancake', 4)]",329.5,-37.8264848,145.0054494,0,10.7,13.1875875
ORDC06574,2018-01-15,08:20:16,Breakfast,NS,"[('Cereal', 1), ('Pancake', 2), ('Coffee', 5), ('Eggs', 9)]",305.0,-37.8072045,144.95692,1,8.143,6.4555994
ORDK04652,2018-11-29,18:59:09,Dinner,,"[('Pasta', 2), ('Fish&Chips', 4), ('Salmon', 1), ('Shrimp', 6)]",560.0,-37.8222417,144.9854804,0,,13.0753838
ORDC07679,2018-11-03,18:08:27,Dinner,NS,"[('Shrimp', 9), ('Fish&Chips', 10), ('Pasta', 8)]",1056.0,-37.8008412,145.0148545,0,10.439,18.5158819
ORDB06072,2018-10-10,17:17:44,Dinner,TP,"[('Salmon', 9), ('Fish&Chips', 2), ('Shrimp', 8)]",871.0,-37.8122377,144.9535131,0,9.029,12.9912747
ORDX01482,2018-01-10,08:10:08,Breakfast,BK,"[('Pancake', 3), ('Eggs', 3), ('Cereal', 1)]",159.75,-37.8140243,144.9633553,1,7.75,6.3016405
ORDX05500,2018-02-24,09:41:24,Breakfast,BK,"[('Eggs', 5), ('Cereal', 4), ('Pancake', 1)]",218.25,-37.8117936,145.008416,0,3.431,11.0024011
